,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
6648,19487470,zumachen hier zumachen hier zumachen hier,,t͡sumaxŋ̩ (.) hiːɐ (.) t͡sumaxŋ̩ (.) hɛ (.) t͡sumaxŋ̩ hiːɐ,t͡suːmaxən (.) hiːʀ (.) t͡suːmaxən (.) hiːʀ (.) t͡suːmaxən hiːʀ,declarative,deu,-2147483648,6,62,Grimm,,CHI,Sandra,Target_Child,Sandra,22.59183966816567,female,279.52,287.67,s,German,32,392,25399,25399,50026
6649,19487471,ab ab,,ʔapʰ (.) ʔapʰ,ʔap (.) ʔap,declarative,deu,-2147483648,2,84,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.92030637179408,male,574.64,583.1,s,German,32,392,25400,25400,50029
6650,19487473,Auto,,ʔa͡ʊto,ʔaʊtoː,declarative,deu,-2147483648,1,51,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.854658206534015,male,342.22,348.46,s,German,32,392,25400,25400,50038
6651,19487474,Ernie,,ʔeniː,ʔɛʀniː,declarative,deu,-2147483648,1,75,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,475.34,481.45,s,German,32,392,25400,25400,50033
6652,19487475,an,,ʔan,ʔan,declarative,deu,-2147483648,1,61,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.066140988521326,male,370.52,376.59,s,German,32,392,25400,25400,50035
6653,19487476,Zwiebel Zwiebel,,siːbl̩ (.) viːbl̩,t͡sviːbəl (.) t͡sviːbəl,declarative,deu,-2147483648,2,40,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.42756524774636,male,286.73,294.56,s,German,32,392,25400,25400,50039
6654,19487477,Saft,,faf,zaft,declarative,deu,-2147483648,1,63,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.296125177108358,male,370.27,376.38,s,German,32,392,25400,25400,50036
6655,19487478,weint da weint da yyy yyy yyy,,va͡ɪn ta (.) va͡ɪn ta (.) ti tiː (.) mɪtʰa,vaɪnt daː (.) vaɪnt daː (.) * * (.) *,declarative,deu,-2147483648,7,126,Grimm,,CHI,Sandra,Target_Child,Sandra,23.000472288958704,female,434.11,439.5,s,German,32,392,25399,25399,50024
6656,19487479,Eier,,ʔa͡ɪəɐ,ʔaɪəʀ,declarative,deu,-2147483648,1,66,Grimm,,PAR,Wiglaf,Participant,None,,None,445.71,451.73,s,German,32,392,25401,-2147483648,50032
6657,19487480,Türgriff,,tyːɐkɣɪf,tyːʀɡʀɪf,declarative,deu,-2147483648,1,23,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.92038850900429,male,166.67,175.45,s,German,32,392,25400,25400,50040
6658,19487482,an da,,ʔan (.) da,ʔan (.) daː,declarative,deu,-2147483648,2,85,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.92030637179408,male,583.1,589.57,s,German,32,392,25400,25400,50029
6659,19487483,aua,,ʔa͡ʊwa,ʔaʊʔaː,declarative,deu,-2147483648,1,97,Grimm,,CHI,Sandra,Target_Child,Sandra,21.854658206534015,female,480.41,483.26,s,German,32,392,25399,25399,50025
6660,19487484,vorne vorne nicht,,fʉːnə (.) fʉnə (.) nɪs,fɔʀnə (.) fɔʀnə (.) nɪçt,declarative,deu,-2147483648,3,63,Grimm,,CHI,Sandra,Target_Child,Sandra,22.59183966816567,female,287.67,293.74,s,German,32,392,25399,25399,50026
6661,19487485,Besen,,peːsn̩,beːzən,declarative,deu,-2147483648,1,47,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.62467401794698,male,318.22,324.51,s,German,32,392,25400,25400,50037
6662,19487486,Oma,,ʔɤːma,ʔoːma,declarative,deu,-2147483648,1,83,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,19.36179387667098,male,520.04,526.33,s,German,32,392,25400,25400,50030
6663,19487487,Papa,,papa,papa,declarative,deu,-2147483648,1,77,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.394628226452287,male,495.67,503.26,s,German,32,392,25400,25400,50028
6664,19487488,Opas Auto,,ʔɯpas ʔa͡ʊto,ʔoːpas ʔaʊtoː,declarative,deu,-2147483648,2,52,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.854658206534015,male,348.46,356.32,s,German,32,392,25400,25400,50038
6665,19487489,Bert,,beɐt,bɛʀt,declarative,deu,-2147483648,1,76,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,481.45,488.01,s,German,32,392,25400,25400,50033
6666,19487490,aus,,ʔa͡ʊs,ʔaʊs,declarative,deu,-2147483648,1,62,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.066140988521326,male,376.59,383.15,s,German,32,392,25400,25400,50035
6667,19487491,Garage,,haːsə,ɡaʀaːʒə,declarative,deu,-2147483648,1,64,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.296125177108358,male,376.38,382.66,s,German,32,392,25400,25400,50036
6668,19487492,Milch,,mɨːç,mɪlç,declarative,deu,-2147483648,1,67,Grimm,,PAR,Wiglaf,Participant,None,,None,451.73,458.48,s,German,32,392,25401,-2147483648,50032
6669,19487493,aua machen,,ʔa͡ʊa maxŋ̩,ʔaʊʔaː maxən,declarative,deu,-2147483648,2,98,Grimm,,CHI,Sandra,Target_Child,Sandra,21.854658206534015,female,483.26,487.56,s,German,32,392,25399,25399,50025
6670,19487495,Schluesselloch,,lʏs̠əlɔx,ʃlʏsəllɔx,declarative,deu,-2147483648,1,24,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.92038850900429,male,175.45,182.11,s,German,32,392,25400,25400,50040
6671,19487496,Miezekatzen,,miːtətaːtɛn,miːt͡səkat͡sən,declarative,deu,-2147483648,1,127,Grimm,,CHI,Sandra,Target_Child,Sandra,23.000472288958704,female,439.5,443.4,s,German,32,392,25399,25399,50024
6672,19487497,Zwiebel,,viːbl̩,t͡sviːbəl,declarative,deu,-2147483648,1,41,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.42756524774636,male,294.56,301.31,s,German,32,392,25400,25400,50039
6673,19487498,Ernie,,ʔeːni,ʔɛʀniː,declarative,deu,-2147483648,1,64,Grimm,,CHI,Sandra,Target_Child,Sandra,22.59183966816567,female,293.74,298.5,s,German,32,392,25399,25399,50026
6674,19487499,Eier,,ʔa͡ɪɐ,ʔaɪəʀ,declarative,deu,-2147483648,1,84,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,19.36179387667098,male,526.33,532.21,s,German,32,392,25400,25400,50030
6675,19487500,rein,,ʔa͡ɪn,ʀaɪn,declarative,deu,-2147483648,1,78,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.394628226452287,male,503.26,509.38,s,German,32,392,25400,25400,50028
6676,19487501,abmachen,,ʔapːax̠ŋ̩,ʔapmaxən,declarative,deu,-2147483648,1,53,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.854658206534015,male,356.32,363.21,s,German,32,392,25400,25400,50038
6677,19487502,auf,,ʔa͡ɔf,ʔaʊf,declarative,deu,-2147483648,1,77,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,488.01,496.18,s,German,32,392,25400,25400,50033
6678,19487503,weg weg,,vɛkʰ (.) vɛkⁿ̵,veːk (.) veːk,declarative,deu,-2147483648,2,48,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.62467401794698,male,324.51,331.67,s,German,32,392,25400,25400,50037
6679,19487504,malen,,maln,maːlən,declarative,deu,-2147483648,1,63,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.066140988521326,male,383.15,385.34,s,German,32,392,25400,25400,50035
6680,19487505,Ball,,bal,bal,declarative,deu,-2147483648,1,86,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.92030637179408,male,589.57,598.15,s,German,32,392,25400,25400,50029
6681,19487506,rot,,hɤːⁿ̵,ʀoːt,declarative,deu,-2147483648,1,68,Grimm,,PAR,Wiglaf,Participant,None,,None,458.48,465.07,s,German,32,392,25401,-2147483648,50032
6682,19487508,gelben,,ʔɛlpm̩,ɡɛlbən,declarative,deu,-2147483648,1,65,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.296125177108358,male,382.66,389.18,s,German,32,392,25400,25400,50036
6683,19487509,Wauwau,,əva͡ʊ,vaʊvaʊ,declarative,deu,-2147483648,1,79,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.394628226452287,male,509.38,515.32,s,German,32,392,25400,25400,50028
6684,19487510,Rotkäppchen,,hɤtçɛpçən,ʀoːtkɛpçən,declarative,deu,-2147483648,1,99,Grimm,,CHI,Sandra,Target_Child,Sandra,21.854658206534015,female,487.56,494.55,s,German,32,392,25399,25399,50025
6685,19487511,viele essen,,vɨːla ʔɛshn̩,fiːlə ʔɛsən,declarative,deu,-2147483648,2,42,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.42756524774636,male,301.31,308.5,s,German,32,392,25400,25400,50039
6686,19487512,mitkommen mitkommen,,mɨːkʰɔm (.) mɨːkʰɔm,mɪtkɔmən (.) mɪtkɔmən,declarative,deu,-2147483648,2,128,Grimm,,CHI,Sandra,Target_Child,Sandra,23.000472288958704,female,443.4,447.4,s,German,32,392,25399,25399,50024
6687,19487513,Ameise Ameise,,ʔaːma͡ɪshɛ (.) ʔama͡ɪsə,ʔaːmaɪzə (.) ʔaːmaɪzə,declarative,deu,-2147483648,2,78,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,496.18,505.16,s,German,32,392,25400,25400,50033
6688,19487514,weg,,vɛk,veːk,declarative,deu,-2147483648,1,54,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.854658206534015,male,363.21,368.73,s,German,32,392,25400,25400,50038
6689,19487515,Oma,,ʔɔmːa,ʔoːma,declarative,deu,-2147483648,1,85,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,19.36179387667098,male,532.21,538.74,s,German,32,392,25400,25400,50030
6690,19487516,Ameisen,,ʔama͡ɪsn̩,ʔaːmaɪzən,declarative,deu,-2147483648,1,49,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.62467401794698,male,331.67,338.26,s,German,32,392,25400,25400,50037
6691,19487517,andere Schuhe andere Schuhe andere Schuhe hier xxx andere Schuhe hier,,ʔan̠a çuːə (.) ʔan̠a çuːə (.) ʔan̠a çuːə (.) hiːɐ (.) * (.) ʔan̠a çuːə (.) hiːɐ,ʔandəʀə ʃuːə (.) ʔandəʀə ʃuːə (.) ʔandəʀə ʃuːə (.) hiːʀ (.) * (.) ʔandəʀə ʃuːə (.) hiːʀ,declarative,deu,-2147483648,11,65,Grimm,,CHI,Sandra,Target_Child,Sandra,22.59183966816567,female,298.5,308.62,s,German,32,392,25399,25399,50026
6692,19487518,Auspuff,,ʔa͡ʊfpʊf,ʔaʊspʊf,declarative,deu,-2147483648,1,25,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.92038850900429,male,182.11,189.15,s,German,32,392,25400,25400,50040
6693,19487519,Ende,,ʔɛn̠ə,ʔɛndə,declarative,deu,-2147483648,1,64,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.066140988521326,male,385.34,392.02,s,German,32,392,25400,25400,50035
6694,19487520,nein dieses,,nan (.) tizəθ,naɪn (.) diːzəs,declarative,deu,-2147483648,2,67,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,19.85461713792891,male,445.73,453.43,s,German,32,392,25400,25400,50034
6695,19487521,danke danke,,dan (.) dan,daŋkə (.) daŋkə,declarative,deu,-2147483648,2,87,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.92030637179408,male,598.15,605.36,s,German,32,392,25400,25400,50029
6696,19487522,Antenne,,tɛn̠ə,ʔantɛnə,declarative,deu,-2147483648,1,69,Grimm,,PAR,Wiglaf,Participant,None,,None,465.07,471.08,s,German,32,392,25401,-2147483648,50032
6697,19487524,neue,,nɔ͡ɪjə,nɔʏə,declarative,deu,-2147483648,1,66,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.296125177108358,male,389.18,396.11,s,German,32,392,25400,25400,50036
6698,19487525,umblättern,,ʔʊmː,ʔʊmblɛtəʀn,declarative,deu,-2147483648,1,79,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,505.16,511.52,s,German,32,392,25400,25400,50033
